gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
1024,PO013064NU0002,38,2010-03-01,,no,,,213.932,,301.932,non noto,PTUA2022,
1025,PO013064NU0002,38,2010-04-01,,no,,,219.732,,301.932,non noto,PTUA2022,
1026,PO013064NU0002,38,2010-05-01,,no,,,214.432,,301.932,non noto,PTUA2022,
1027,PO013064NU0002,38,2010-06-01,,no,,,214.532,,301.932,non noto,PTUA2022,
1028,PO013064NU0002,38,2010-07-01,,no,,,215.932,,301.932,non noto,PTUA2022,
1029,PO013064NU0002,38,2010-08-01,,no,,,216.132,,301.932,non noto,PTUA2022,
1030,PO013064NU0002,38,2010-09-01,,no,,,216.232,,301.932,non noto,PTUA2022,
1031,PO013064NU0002,38,2010-10-01,,no,,,215.682,,301.932,non noto,PTUA2022,
1032,PO013064NU0002,38,2010-11-01,,no,,,215.932,,301.932,non noto,PTUA2022,
1033,PO013064NU0002,38,2010-12-01,,no,,,217.032,,301.932,non noto,PTUA2022,
1034,PO013064NU0002,38,2011-01-01,,no,,,217.232,,301.932,non noto,PTUA2022,
1035,PO013064NU0002,38,2011-02-01,,no,,,217.232,,301.932,non noto,PTUA2022,
1036,PO013064NU0002,38,2011-03-01,,no,,,217.632,,301.932,non noto,PTUA2022,
1037,PO013064NU0002,38,2011-04-01,,no,,,217.832,,301.932,non noto,PTUA2022,
1038,PO013064NU0002,38,2011-05-01,,no,,,217.932,,301.932,non noto,PTUA2022,
1039,PO013064NU0002,38,2011-06-01,,no,,,215.932,,301.932,non noto,PTUA2022,
1040,PO013064NU0002,38,2011-07-01,,no,,,215.932,,301.932,non noto,PTUA2022,
1041,PO013064NU0002,38,2011-08-01,,no,,,215.132,,301.932,non noto,PTUA2022,
1042,PO013064NU0002,38,2011-09-01,,no,,,214.932,,301.932,non noto,PTUA2022,
1043,PO013064NU0002,38,2011-10-01,,no,,,214.732,,301.932,non noto,PTUA2022,
1044,PO013064NU0002,38,2011-12-01,,no,,,214.032,,301.932,non noto,PTUA2022,
1045,PO013064NU0002,38,2012-01-01,,no,,,213.732,,301.932,non noto,PTUA2022,
1046,PO013064NU0002,38,2012-02-01,,no,,,213.432,,301.932,non noto,PTUA2022,
1047,PO013064NU0002,38,2012-03-01,,no,,,213.232,,301.932,non noto,PTUA2022,
1048,PO013064NU0002,38,2012-04-01,,no,,,213.232,,301.932,non noto,PTUA2022,
1049,PO013064NU0002,38,2012-05-01,,no,,,212.632,,301.932,non noto,PTUA2022,
1050,PO013064NU0002,38,2012-06-01,,no,,,212.532,,301.932,non noto,PTUA2022,
1051,PO013064NU0002,38,2012-07-01,,no,,,212.432,,301.932,non noto,PTUA2022,
1052,PO013064NU0002,38,2012-08-01,,no,,,212.332,,301.932,non noto,PTUA2022,
1053,PO013064NU0002,38,2012-09-01,,no,,,212.432,,301.932,non noto,PTUA2022,
1054,PO013064NU0002,38,2012-10-01,,no,,,212.332,,301.932,non noto,PTUA2022,
1055,PO013064NU0002,38,2012-12-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1056,PO013064NU0002,38,2013-01-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1057,PO013064NU0002,38,2013-02-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1058,PO013064NU0002,38,2013-03-01,,no,,,212.282,,301.932,non noto,PTUA2022,
1059,PO013064NU0002,38,2013-04-01,,no,,,212.432,,301.932,non noto,PTUA2022,
1060,PO013064NU0002,38,2013-05-01,,no,,,213.632,,301.932,non noto,PTUA2022,
1061,PO013064NU0002,38,2013-07-01,,no,,,215.132,,301.932,non noto,PTUA2022,
1062,PO013064NU0002,38,2013-08-01,,no,,,215.132,,301.932,non noto,PTUA2022,
1063,PO013064NU0002,38,2013-09-01,,no,,,215.132,,301.932,non noto,PTUA2022,
1064,PO013064NU0002,38,2013-10-01,,no,,,213.932,,301.932,non noto,PTUA2022,
1065,PO013064NU0002,38,2013-11-01,,no,,,213.832,,301.932,non noto,PTUA2022,
1066,PO013064NU0002,38,2013-12-01,,no,,,213.532,,301.932,non noto,PTUA2022,
1067,PO013064NU0002,38,2014-01-01,,no,,,213.932,,301.932,non noto,PTUA2022,
1068,PO013064NU0002,38,2014-02-01,,no,,,215.632,,301.932,non noto,PTUA2022,
1069,PO013064NU0002,38,2014-03-01,,no,,,216.832,,301.932,non noto,PTUA2022,
1070,PO013064NU0002,38,2014-04-01,,no,,,216.732,,301.932,non noto,PTUA2022,
1071,PO013064NU0002,38,2014-05-01,,no,,,216.732,,301.932,non noto,PTUA2022,
1072,PO013064NU0002,38,2014-06-01,,no,,,216.132,,301.932,non noto,PTUA2022,
1073,PO013064NU0002,38,2014-07-01,,no,,,216.032,,301.932,non noto,PTUA2022,
1074,PO013064NU0002,38,2014-08-01,,no,,,216.532,,301.932,non noto,PTUA2022,
1075,PO013064NU0002,38,2014-09-01,,no,,,216.532,,301.932,non noto,PTUA2022,
1076,PO013064NU0002,38,2014-10-01,,no,,,215.832,,301.932,non noto,PTUA2022,
1077,PO013064NU0002,38,2014-11-01,,no,,,215.932,,301.932,non noto,PTUA2022,
1078,PO013064NU0002,38,2014-12-01,,no,,,216.632,,301.932,non noto,PTUA2022,
1079,PO013064NU0002,38,2015-01-01,,no,,,218.232,,301.932,non noto,PTUA2022,
1080,PO013064NU0002,38,2015-02-01,,no,,,218.132,,301.932,non noto,PTUA2022,
1081,PO013064NU0002,38,2015-03-01,,no,,,218.132,,301.932,non noto,PTUA2022,
1082,PO013064NU0002,38,2015-04-01,,no,,,216.732,,301.932,non noto,PTUA2022,
1083,PO013064NU0002,38,2015-05-01,,no,,,216.132,,301.932,non noto,PTUA2022,
1084,PO013064NU0002,38,2015-06-01,,no,,,215.732,,301.932,non noto,PTUA2022,
1085,PO013064NU0002,38,2015-07-01,,no,,,215.032,,301.932,non noto,PTUA2022,
1086,PO013064NU0002,38,2015-08-01,,no,,,215.032,,301.932,non noto,PTUA2022,
1087,PO013064NU0002,38,2015-09-01,,no,,,214.732,,301.932,non noto,PTUA2022,
1088,PO013064NU0002,38,2015-10-01,,no,,,214.632,,301.932,non noto,PTUA2022,
1089,PO013064NU0002,38,2015-11-01,,no,,,214.532,,301.932,non noto,PTUA2022,
1090,PO013064NU0002,38,2015-12-01,,no,,,214.232,,301.932,non noto,PTUA2022,
1091,PO013064NU0002,38,2016-01-01,,no,,,214.832,,301.932,non noto,PTUA2022,
1092,PO013064NU0002,38,2016-02-01,,no,,,214.732,,301.932,non noto,PTUA2022,
1093,PO013064NU0002,38,2016-03-01,,no,,,214.632,,301.932,non noto,PTUA2022,
1094,PO013064NU0002,38,2016-04-01,,no,,,213.432,,301.932,non noto,PTUA2022,
1095,PO013064NU0002,38,2016-05-01,,no,,,213.232,,301.932,non noto,PTUA2022,
1096,PO013064NU0002,38,2016-06-01,,no,,,213.132,,301.932,non noto,PTUA2022,
1097,PO013064NU0002,38,2016-07-01,,no,,,213.432,,301.932,non noto,PTUA2022,
1098,PO013064NU0002,38,2016-08-01,,no,,,213.632,,301.932,non noto,PTUA2022,
1099,PO013064NU0002,38,2016-09-01,,no,,,213.432,,301.932,non noto,PTUA2022,
1100,PO013064NU0002,38,2016-10-01,,no,,,213.432,,301.932,non noto,PTUA2022,
1101,PO013064NU0002,38,2016-11-01,,no,,,213.132,,301.932,non noto,PTUA2022,
1102,PO013064NU0002,38,2016-12-01,,no,,,212.732,,301.932,non noto,PTUA2022,
1103,PO013064NU0002,38,2017-01-01,,no,,,212.332,,301.932,non noto,PTUA2022,
1104,PO013064NU0002,38,2017-02-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1105,PO013064NU0002,38,2017-03-01,,no,,,211.532,,301.932,non noto,PTUA2022,
1106,PO013064NU0002,38,2017-04-01,,no,,,211.532,,301.932,non noto,PTUA2022,
1107,PO013064NU0002,38,2017-05-01,,no,,,211.832,,301.932,non noto,PTUA2022,
1108,PO013064NU0002,38,2017-06-01,,no,,,211.432,,301.932,non noto,PTUA2022,
1109,PO013064NU0002,38,2017-08-01,,no,,,212.332,,301.932,non noto,PTUA2022,
1110,PO013064NU0002,38,2017-09-01,,no,,,212.132,,301.932,non noto,PTUA2022,
1111,PO013064NU0002,38,2017-10-01,,no,,,212.332,,301.932,non noto,PTUA2022,
1112,PO013064NU0002,38,2017-11-01,,no,,,212.132,,301.932,non noto,PTUA2022,
1113,PO013064NU0002,38,2017-12-01,,no,,,212.032,,301.932,non noto,PTUA2022,
1114,PO013064NU0002,38,2018-01-01,,no,,,212.732,,301.932,non noto,PTUA2022,
1115,PO013064NU0002,38,2018-02-01,,no,,,211.632,,301.932,non noto,PTUA2022,
1116,PO013064NU0002,38,2018-03-01,,no,,,211.432,,301.932,non noto,PTUA2022,
1117,PO013064NU0002,38,2018-04-01,,no,,,210.932,,301.932,non noto,PTUA2022,
1118,PO013064NU0002,38,2018-05-01,,no,,,211.532,,301.932,non noto,PTUA2022,
1119,PO013064NU0002,38,2018-06-01,,no,,,211.932,,301.932,non noto,PTUA2022,
1120,PO013064NU0002,38,2018-07-01,,no,,,212.632,,301.932,non noto,PTUA2022,
1121,PO013064NU0002,38,2018-08-01,,no,,,212.132,,301.932,non noto,PTUA2022,
1122,PO013064NU0002,38,2018-09-01,,no,,,212.932,,301.932,non noto,PTUA2022,
1123,PO013064NU0002,38,2018-10-01,,no,,,212.532,,301.932,non noto,PTUA2022,
1124,PO013064NU0002,38,2018-11-01,,no,,,212.732,,301.932,non noto,PTUA2022,
1125,PO013064NU0002,38,2018-12-01,,no,,,212.332,,301.932,non noto,PTUA2022,
1126,PO013064NU0002,38,2019-01-01,,no,,,212.532,,301.932,non noto,PTUA2022,
1127,PO013064NU0002,38,2019-02-01,,no,,,212.432,,301.932,non noto,PTUA2022,
1128,PO013064NU0002,38,2019-03-01,,no,,,212.132,,301.932,non noto,PTUA2022,
1129,PO013064NU0002,38,2019-05-01,,no,,,211.732,,301.932,non noto,PTUA2022,
1130,PO013064NU0002,38,2019-06-01,,no,,,211.532,,301.932,non noto,PTUA2022,
1131,PO013064NU0002,38,2019-07-01,,no,,,210.932,,301.932,non noto,PTUA2022,
1132,PO013064NU0002,38,2019-08-01,,no,,,210.432,,301.932,non noto,PTUA2022,
1133,PO013064NU0002,38,2019-09-01,,no,,,210.632,,301.932,non noto,PTUA2022,
1134,PO013064NU0002,38,2019-10-01,,no,,,210.632,,301.932,non noto,PTUA2022,
1135,PO013064NU0002,38,2019-11-01,,no,,,210.632,,301.932,non noto,PTUA2022,
1136,PO013064NU0002,38,2019-12-01,,no,,,210.932,,301.932,non noto,PTUA2022,
1137,PO013064NU0002,38,2020-01-01,,no,,,211.832,,301.932,non noto,PTUA2022,
1138,PO013064NU0002,38,2020-02-01,,no,,,213.932,,301.932,non noto,PTUA2022,
1139,PO013064NU0002,38,2020-03-01,,no,,,212.832,,301.932,non noto,PTUA2022,
1140,PO013064NU0002,38,2020-05-01,,no,,,212.432,,301.932,non noto,PTUA2022,
1141,PO013064NU0002,38,2020-06-01,,no,,,212.432,,301.932,non noto,PTUA2022,
1142,PO013064NU0002,38,2020-07-01,,no,,,211.832,,301.932,non noto,PTUA2022,
1143,PO013064NU0002,38,2020-08-01,,no,,,212.032,,301.932,non noto,PTUA2022,
1144,PO013064NU0002,38,2020-09-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1145,PO013064NU0002,38,2020-10-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1146,PO013064NU0002,38,2021-02-01,,no,,,212.232,,301.932,non noto,PTUA2022,
1147,PO013064NU0002,38,2021-03-01,,no,,,212.732,,301.932,non noto,PTUA2022,
1148,PO013064NU0002,38,2021-04-01,,no,,,213.132,,301.932,non noto,PTUA2022,
1149,PO0131330U0009,39,2007-03-01,,no,,,228.805,,303.805,non noto,PTUA2022,
1150,PO0131330U0009,39,2007-05-01,,no,,,228.505,,303.805,non noto,PTUA2022,
1151,PO0131330U0009,39,2007-06-01,,no,,,228.505,,303.805,non noto,PTUA2022,
1152,PO0131330U0009,39,2007-08-01,,no,,,229.055,,303.805,non noto,PTUA2022,
1153,PO0131330U0009,39,2008-02-01,,no,,,226.535,,303.805,non noto,PTUA2022,
1154,PO0131330U0009,39,2008-04-01,,no,,,226.795,,303.805,non noto,PTUA2022,
1155,PO0131330U0009,39,2008-05-01,,no,,,227.695,,303.805,non noto,PTUA2022,
1156,PO0131330U0009,39,2008-06-01,,no,,,227.595,,303.805,non noto,PTUA2022,
1157,PO0131330U0009,39,2008-07-01,,no,,,227.895,,303.805,non noto,PTUA2022,
1158,PO0131330U0009,39,2008-08-01,,no,,,228.495,,303.805,non noto,PTUA2022,
1159,PO0131330U0009,39,2008-10-01,,no,,,227.895,,303.805,non noto,PTUA2022,
1160,PO0131330U0009,39,2008-11-01,,no,,,226.195,,303.805,non noto,PTUA2022,
1161,PO0131330U0009,39,2009-01-01,,no,,,230.405,,303.805,non noto,PTUA2022,
1162,PO0131330U0009,39,2009-02-01,,no,,,231.605,,303.805,non noto,PTUA2022,
1163,PO0131330U0009,39,2009-03-01,,no,,,232.305,,303.805,non noto,PTUA2022,
1164,PO0131330U0009,39,2009-04-01,,no,,,232.405,,303.805,non noto,PTUA2022,
1165,PO0131330U0009,39,2009-05-01,,no,,,232.805,,303.805,non noto,PTUA2022,
1166,PO0131330U0009,39,2009-06-01,,no,,,232.505,,303.805,non noto,PTUA2022,
1167,PO0131330U0009,39,2009-07-01,,no,,,234.705,,303.805,non noto,PTUA2022,
1168,PO0131330U0009,39,2009-08-01,,no,,,234.505,,303.805,non noto,PTUA2022,
1169,PO0131330U0009,39,2009-09-01,,no,,,234.705,,303.805,non noto,PTUA2022,
1170,PO0131330U0009,39,2009-10-01,,no,,,235.205,,303.805,non noto,PTUA2022,
1171,PO0131330U0009,39,2009-11-01,,no,,,235.305,,303.805,non noto,PTUA2022,
1172,PO0131330U0009,39,2009-12-01,,no,,,235.105,,303.805,non noto,PTUA2022,
1173,PO0131330U0009,39,2010-01-01,,no,,,235.005,,303.805,non noto,PTUA2022,
1174,PO0131330U0009,39,2010-02-01,,no,,,234.905,,303.805,non noto,PTUA2022,
1175,PO0131330U0009,39,2010-03-01,,no,,,235.305,,303.805,non noto,PTUA2022,
1176,PO0131330U0009,39,2010-04-01,,no,,,234.955,,303.805,non noto,PTUA2022,
1177,PO0131330U0009,39,2010-05-01,,no,,,235.305,,303.805,non noto,PTUA2022,
1178,PO0131330U0009,39,2010-06-01,,no,,,235.405,,303.805,non noto,PTUA2022,
1179,PO0131330U0009,39,2010-07-01,,no,,,235.505,,303.805,non noto,PTUA2022,
1180,PO0131330U0009,39,2010-08-01,,no,,,235.405,,303.805,non noto,PTUA2022,
1181,PO0131330U0009,39,2010-09-01,,no,,,235.505,,303.805,non noto,PTUA2022,
1182,PO0131330U0009,39,2010-10-01,,no,,,236.405,,303.805,non noto,PTUA2022,
1183,PO0131330U0009,39,2010-11-01,,no,,,236.505,,303.805,non noto,PTUA2022,
1184,PO0131330U0009,39,2010-12-01,,no,,,236.805,,303.805,non noto,PTUA2022,
1185,PO0131330U0009,39,2011-01-01,,no,,,236.705,,303.805,non noto,PTUA2022,
1186,PO0131330U0009,39,2011-02-01,,no,,,236.805,,303.805,non noto,PTUA2022,
1187,PO0131330U0009,39,2011-03-01,,no,,,238.605,,303.805,non noto,PTUA2022,
1188,PO0131330U0009,39,2011-04-01,,no,,,238.805,,303.805,non noto,PTUA2022,
1189,PO0131330U0009,39,2011-05-01,,no,,,238.805,,303.805,non noto,PTUA2022,
1190,PO0131330U0009,39,2011-06-01,,no,,,238.005,,303.805,non noto,PTUA2022,
1191,PO0131330U0009,39,2011-07-01,,no,,,238.105,,303.805,non noto,PTUA2022,
1192,PO0131330U0009,39,2011-08-01,,no,,,237.605,,303.805,non noto,PTUA2022,
1193,PO0131330U0009,39,2011-09-01,,no,,,237.405,,303.805,non noto,PTUA2022,
1194,PO0131330U0009,39,2011-10-01,,no,,,237.505,,303.805,non noto,PTUA2022,
1195,PO0131330U0009,39,2011-11-01,,no,,,236.605,,303.805,non noto,PTUA2022,
1196,PO0131330U0009,39,2011-12-01,,no,,,236.405,,303.805,non noto,PTUA2022,
1197,PO0131330U0009,39,2012-01-01,,no,,,236.405,,303.805,non noto,PTUA2022,
1198,PO0131330U0009,39,2012-02-01,,no,,,235.805,,303.805,non noto,PTUA2022,
1199,PO0131330U0009,39,2012-03-01,,no,,,235.805,,303.805,non noto,PTUA2022,
1200,PO0131330U0009,39,2012-04-01,,no,,,235.605,,303.805,non noto,PTUA2022,
1201,PO0131330U0009,39,2012-05-01,,no,,,235.105,,303.805,non noto,PTUA2022,
1202,PO0131330U0009,39,2012-06-01,,no,,,234.605,,303.805,non noto,PTUA2022,
1203,PO0131330U0009,39,2012-07-01,,no,,,234.405,,303.805,non noto,PTUA2022,
1204,PO0131330U0009,39,2012-08-01,,no,,,234.205,,303.805,non noto,PTUA2022,
1205,PO0131330U0009,39,2012-09-01,,no,,,234.105,,303.805,non noto,PTUA2022,
1206,PO0131330U0009,39,2012-10-01,,no,,,233.805,,303.805,non noto,PTUA2022,
1207,PO0131330U0009,39,2012-12-01,,no,,,233.005,,303.805,non noto,PTUA2022,
1208,PO0131330U0009,39,2013-01-01,,no,,,232.905,,303.805,non noto,PTUA2022,
1209,PO0131330U0009,39,2013-02-01,,no,,,233.305,,303.805,non noto,PTUA2022,
1210,PO0131330U0009,39,2013-03-01,,no,,,233.205,,303.805,non noto,PTUA2022,
1211,PO0131330U0009,39,2013-04-01,,no,,,232.605,,303.805,non noto,PTUA2022,
1212,PO0131330U0009,39,2013-05-01,,no,,,233.505,,303.805,non noto,PTUA2022,
1213,PO0131330U0009,39,2013-07-01,,no,,,233.505,,303.805,non noto,PTUA2022,
1214,PO0131330U0009,39,2013-08-01,,no,,,233.305,,303.805,non noto,PTUA2022,
1215,PO0131330U0009,39,2013-09-01,,no,,,234.205,,303.805,non noto,PTUA2022,
1216,PO0131330U0009,39,2013-10-01,,no,,,234.105,,303.805,non noto,PTUA2022,
1217,PO0131330U0009,39,2013-11-01,,no,,,234.005,,303.805,non noto,PTUA2022,
1218,PO0131330U0009,39,2013-12-01,,no,,,234.305,,303.805,non noto,PTUA2022,
1219,PO0131330U0009,39,2014-01-01,,no,,,234.405,,303.805,non noto,PTUA2022,
1220,PO0131330U0009,39,2014-03-01,,no,,,235.805,,303.805,non noto,PTUA2022,
1221,PO0131330U0009,39,2014-04-01,,no,,,236.505,,303.805,non noto,PTUA2022,
1222,PO0131330U0009,39,2014-05-01,,no,,,236.705,,303.805,non noto,PTUA2022,
1223,PO0131330U0009,39,2014-06-01,,no,,,236.705,,303.805,non noto,PTUA2022,
1224,PO0131330U0009,39,2014-07-01,,no,,,237.405,,303.805,non noto,PTUA2022,
1225,PO0131330U0009,39,2014-08-01,,no,,,237.605,,303.805,non noto,PTUA2022,
1226,PO0131330U0009,39,2014-09-01,,no,,,237.405,,303.805,non noto,PTUA2022,
1227,PO0131330U0009,39,2014-10-01,,no,,,237.305,,303.805,non noto,PTUA2022,
1228,PO0131330U0009,39,2014-11-01,,no,,,237.505,,303.805,non noto,PTUA2022,
1229,PO0131330U0009,39,2014-12-01,,no,,,238.705,,303.805,non noto,PTUA2022,
1230,PO0131330U0009,39,2015-01-01,,no,,,238.705,,303.805,non noto,PTUA2022,
1231,PO0131330U0009,39,2015-02-01,,no,,,239.405,,303.805,non noto,PTUA2022,
1232,PO0131330U0009,39,2015-03-01,,no,,,239.205,,303.805,non noto,PTUA2022,
1233,PO0131330U0009,39,2015-04-01,,no,,,239.105,,303.805,non noto,PTUA2022,
1234,PO0131330U0009,39,2015-05-01,,no,,,238.605,,303.805,non noto,PTUA2022,
1235,PO0131330U0009,39,2015-06-01,,no,,,238.105,,303.805,non noto,PTUA2022,
1236,PO0131330U0009,39,2015-07-01,,no,,,237.905,,303.805,non noto,PTUA2022,
1237,PO0131330U0009,39,2015-08-01,,no,,,237.905,,303.805,non noto,PTUA2022,
1238,PO0131330U0009,39,2015-09-01,,no,,,237.505,,303.805,non noto,PTUA2022,
1239,PO0131330U0009,39,2015-10-01,,no,,,237.305,,303.805,non noto,PTUA2022,
1240,PO0131330U0009,39,2015-11-01,,no,,,237.405,,303.805,non noto,PTUA2022,
1241,PO0131330U0009,39,2015-12-01,,no,,,237.405,,303.805,non noto,PTUA2022,
1242,PO0131330U0009,39,2016-01-01,,no,,,237.705,,303.805,non noto,PTUA2022,
1243,PO0131330U0009,39,2016-02-01,,no,,,237.605,,303.805,non noto,PTUA2022,
1244,PO0131330U0009,39,2016-03-01,,no,,,237.405,,303.805,non noto,PTUA2022,
1245,PO0131330U0009,39,2016-04-01,,no,,,236.205,,303.805,non noto,PTUA2022,
1246,PO0131330U0009,39,2016-05-01,,no,,,236.005,,303.805,non noto,PTUA2022,
1247,PO0131330U0009,39,2016-06-01,,no,,,235.705,,303.805,non noto,PTUA2022,
1248,PO0131330U0009,39,2016-07-01,,no,,,235.805,,303.805,non noto,PTUA2022,
1249,PO0131330U0009,39,2016-08-01,,no,,,235.505,,303.805,non noto,PTUA2022,
1250,PO0131330U0009,39,2016-09-01,,no,,,235.705,,303.805,non noto,PTUA2022,
1251,PO0131330U0009,39,2016-10-01,,no,,,235.105,,303.805,non noto,PTUA2022,
1252,PO0131330U0009,39,2016-11-01,,no,,,235.105,,303.805,non noto,PTUA2022,
1253,PO0131330U0009,39,2016-12-01,,no,,,235.405,,303.805,non noto,PTUA2022,
1254,PO0131330U0009,39,2017-01-01,,no,,,234.605,,303.805,non noto,PTUA2022,
1255,PO0131330U0009,39,2017-02-01,,no,,,235.005,,303.805,non noto,PTUA2022,
1256,PO0131330U0009,39,2017-03-01,,no,,,233.305,,303.805,non noto,PTUA2022,
1257,PO0131330U0009,39,2017-04-01,,no,,,234.205,,303.805,non noto,PTUA2022,
1258,PO0131330U0009,39,2017-05-01,,no,,,233.805,,303.805,non noto,PTUA2022,
1259,PO0131330U0009,39,2017-06-01,,no,,,233.605,,303.805,non noto,PTUA2022,
1260,PO0131330U0009,39,2017-08-01,,no,,,233.605,,303.805,non noto,PTUA2022,
1261,PO0131330U0009,39,2017-09-01,,no,,,233.505,,303.805,non noto,PTUA2022,
1262,PO0131330U0009,39,2017-10-01,,no,,,233.505,,303.805,non noto,PTUA2022,
1263,PO0131330U0009,39,2017-11-01,,no,,,233.405,,303.805,non noto,PTUA2022,
1264,PO0131330U0009,39,2017-12-01,,no,,,233.305,,303.805,non noto,PTUA2022,
1265,PO0131330U0009,39,2018-01-01,,no,,,233.105,,303.805,non noto,PTUA2022,
1266,PO0131330U0009,39,2018-02-01,,no,,,232.705,,303.805,non noto,PTUA2022,
1267,PO0131330U0009,39,2018-03-01,,no,,,232.405,,303.805,non noto,PTUA2022,
1268,PO0131330U0009,39,2018-04-01,,no,,,232.305,,303.805,non noto,PTUA2022,
1269,PO0131330U0009,39,2018-05-01,,no,,,232.005,,303.805,non noto,PTUA2022,
1270,PO0131330U0009,39,2018-06-01,,no,,,231.605,,303.805,non noto,PTUA2022,
1271,PO0131330U0009,39,2018-07-01,,no,,,232.105,,303.805,non noto,PTUA2022,
1272,PO0131330U0009,39,2018-08-01,,no,,,231.905,,303.805,non noto,PTUA2022,
1273,PO0131330U0009,39,2018-09-01,,no,,,232.105,,303.805,non noto,PTUA2022,
1274,PO0131330U0009,39,2018-10-01,,no,,,232.005,,303.805,non noto,PTUA2022,
1275,PO0131330U0009,39,2018-11-01,,no,,,232.205,,303.805,non noto,PTUA2022,
1276,PO0131330U0009,39,2018-12-01,,no,,,232.205,,303.805,non noto,PTUA2022,
1277,PO0131330U0009,39,2019-01-01,,no,,,232.205,,303.805,non noto,PTUA2022,
1278,PO0131330U0009,39,2019-02-01,,no,,,232.105,,303.805,non noto,PTUA2022,
1279,PO0131330U0009,39,2019-03-01,,no,,,232.005,,303.805,non noto,PTUA2022,
1280,PO0131330U0009,39,2019-05-01,,no,,,231.905,,303.805,non noto,PTUA2022,
1281,PO0131330U0009,39,2019-06-01,,no,,,231.505,,303.805,non noto,PTUA2022,
1282,PO0131330U0009,39,2019-07-01,,no,,,231.605,,303.805,non noto,PTUA2022,
1283,PO0131330U0009,39,2019-08-01,,no,,,231.105,,303.805,non noto,PTUA2022,
1284,PO0131330U0009,39,2019-09-01,,no,,,230.905,,303.805,non noto,PTUA2022,
1285,PO0131330U0009,39,2019-10-01,,no,,,230.105,,303.805,non noto,PTUA2022,
1286,PO0131330U0009,39,2019-11-01,,no,,,230.105,,303.805,non noto,PTUA2022,
1287,PO0131330U0009,39,2019-12-01,,no,,,230.305,,303.805,non noto,PTUA2022,
1288,PO0131330U0009,39,2020-01-01,,no,,,230.205,,303.805,non noto,PTUA2022,
1289,PO0131330U0009,39,2020-02-01,,no,,,230.105,,303.805,non noto,PTUA2022,
1290,PO0131330U0009,39,2020-03-01,,no,,,230.105,,303.805,non noto,PTUA2022,
1291,PO0131330U0009,39,2020-05-01,,no,,,230.805,,303.805,non noto,PTUA2022,
1292,PO0131330U0009,39,2020-06-01,,no,,,231.805,,303.805,non noto,PTUA2022,
1293,PO0131330U0009,39,2020-07-01,,no,,,230.805,,303.805,non noto,PTUA2022,
1294,PO0131330U0009,39,2020-08-01,,no,,,230.605,,303.805,non noto,PTUA2022,
1295,PO0131330U0009,39,2020-09-01,,no,,,230.605,,303.805,non noto,PTUA2022,
1296,PO0131330U0009,39,2020-10-01,,no,,,231.805,,303.805,non noto,PTUA2022,
1297,PO0131330U0009,39,2021-02-01,,no,,,231.505,,303.805,non noto,PTUA2022,
1298,PO0131330U0009,39,2021-03-01,,no,,,231.505,,303.805,non noto,PTUA2022,
1299,PO0131330U0009,39,2021-04-01,,no,,,231.705,,303.805,non noto,PTUA2022,
1300,PO013143NUP001,40,2001-06-01,,no,,,257.5,,284.119,non noto,PTUA2022-PTUA2003,
1301,PO013143NUP001,40,2001-09-01,,no,,,255.4,,284.119,non noto,PTUA2022-PTUA2003,
1302,PO013143NUP001,40,2001-10-01,,no,,,255.0,,284.119,non noto,PTUA2022-PTUA2003,
1303,PO013143NUP001,40,2001-11-01,,no,,,255.0,,284.119,non noto,PTUA2022-PTUA2003,
1304,PO013143NUP001,40,2015-10-01,,no,,,251.729,,284.119,non noto,PTUA2022-PTUA2003,
1305,PO013143NUP001,40,2015-12-01,,no,,,252.749,,284.119,non noto,PTUA2022-PTUA2003,
1306,PO013143NUP001,40,2016-02-01,,no,,,251.029,,284.119,non noto,PTUA2022-PTUA2003,
1307,PO013143NUP001,40,2016-04-01,,no,,,251.029,,284.119,non noto,PTUA2022-PTUA2003,
1308,PO013143NUP001,40,2016-06-01,,no,,,251.349,,284.119,non noto,PTUA2022-PTUA2003,
1309,PO013143NUP001,40,2016-07-01,,no,,,251.329,,284.119,non noto,PTUA2022-PTUA2003,
1310,PO013143NUP001,40,2016-10-01,,no,,,251.349,,284.119,non noto,PTUA2022-PTUA2003,
1311,PO013143NUP001,40,2016-11-01,,no,,,251.519,,284.119,non noto,PTUA2022-PTUA2003,
1312,PO013143NUP001,40,2017-02-01,,no,,,251.279,,284.119,non noto,PTUA2022-PTUA2003,
1313,PO013143NUP001,40,2017-04-01,,no,,,250.729,,284.119,non noto,PTUA2022-PTUA2003,
1314,PO013143NUP001,40,2017-06-01,,no,,,250.729,,284.119,non noto,PTUA2022-PTUA2003,
1315,PO013143NUP001,40,2017-09-01,,no,,,250.289,,284.119,non noto,PTUA2022-PTUA2003,
